-0.07517
-0.03801
0.00134
-0.00583
0.00984
0.04506
0.04056
0.04299
0.03230
-0.01044
-0.00874
-0.00947
-0.00680
-0.00219
-0.01518
-0.04797
-0.05028
-0.02660
-0.06121
-0.08404
-0.06582
-0.04712
-0.07493
-0.06315
-0.01287
0.02174
0.01482
0.02332
0.03680
0.02016
-0.01469
-0.05028
-0.04433
-0.08088
-0.07177
-0.02174
-0.00814
0.00474
0.01579
0.01676
-0.00449
-0.01117
-0.01676
-0.02113
-0.04178
-0.08185
-0.07153
-0.03473
-0.03194
0.00692
0.05635
0.05089
-0.00134
-0.04336
-0.05441
-0.01688
0.00206
-0.00887
-0.04408
-0.08574
-0.12169
-0.09776
-0.08428
-0.06959
-0.06983
-0.06133
-0.03935
-0.07190
-0.06789
-0.05113
-0.05125
-0.03036
-0.01142
0.00194
0.00036
-0.00194
0.02684
0.05562
0.03971
-0.00498
-0.03740
-0.07396
-0.09084
-0.09558
-0.09485
-0.09740
-0.09096
-0.07323
-0.05234
-0.06449
-0.07457
-0.02903
-0.01299
-0.02113
-0.04093
-0.03874
-0.01797
-0.02283
-0.04299
-0.04821
-0.08477
-0.11853
-0.09497
-0.07457
-0.07019
-0.07153
-0.12570
-0.12351
-0.11950
-0.13335
-0.12484
-0.11391
-0.10954
-0.05793
0.02550
0.02538
0.02174
0.03826
0.00049
-0.05732
-0.04518
-0.03473
-0.06339
-0.07785
-0.08635
-0.07979
-0.07700
-0.09060
-0.11671
-0.15521
-0.17197
-0.13310
-0.07347
-0.06084
-0.04688
-0.05744
-0.08258
-0.08173
-0.04761
0.00401
0.03595
0.02392
-0.06388
-0.09133
-0.10068
-0.14379
-0.13152
-0.11003
-0.15836
-0.19540
-0.17719
-0.14428
-0.07809
-0.03376
-0.00036
-0.01882
-0.05781
-0.01785
-0.00170
-0.02757
0.00121
0.02708
0.01907
-0.02283
-0.00243
0.05489
0.04748
-0.07602
-0.15023
-0.14828
-0.20075
-0.25200
-0.21909
-0.20451
-0.19589
-0.13553
-0.09825
-0.08234
-0.04348
0.01895
0.03218
0.02575
0.03048
0.02453
0.02125
0.01640
-0.02854
0.01008
0.05174
0.01117
-0.02878
-0.03303
-0.06121
-0.09388
-0.05635
-0.08003
-0.15023
-0.15059
-0.14598
-0.13845
-0.12157
-0.03971
-0.02672
-0.05914
-0.04105
0.00073
-0.03485
0.00607
0.03328
0.02733
0.00097
-0.00899
-0.03668
-0.05004
-0.05052
-0.04943
-0.04615
-0.08015
-0.09521
-0.06898
-0.03388
-0.00644
-0.00182
0.01627
0.04882
0.02417
0.02708
0.00267
-0.00644
-0.02490
-0.01882
-0.01712
-0.00959
-0.04299
-0.06886
-0.05647
-0.05076
-0.08550
-0.07457
-0.06740
-0.09193
-0.11027
-0.08270
0.00364
-0.00862
-0.00668
0.03364
0.05016
-0.00219
-0.03668
-0.03850
-0.07165
-0.09266
-0.07870
-0.04566
-0.02903
-0.01834
0.00012
0.01202
-0.01275
-0.02052
-0.01579
-0.03947
-0.07056
-0.09436
-0.07724
-0.04396
-0.03473
0.00000
0.05854
0.03097
-0.02016
-0.04858
-0.04469
-0.02186
-0.00036
-0.01955
-0.08586
-0.12181
-0.14185
-0.10517
-0.08416
